reviewId,content,score
4ab984be-fdd3-422d-96cd-c6636b1c9b82,it very good app,5
aa1c13a9-db08-4e8d-8193-6beea669f0cb,It’s a helpful app overall. 🥰,5
55988a31-bfb4-4580-b622-df21a6b619e4,Good,5
8631cf02-6079-4c58-b2bd-7870bed54cbd,W2z,2
7cc5619e-55fb-4e43-b8d4-89404d7860bd,J68,5
2a1fcda5-daac-474e-a063-bfc375faa1e5,Aktu mb kom aitan,5
362facd0-5484-4409-8f78-a2cf92dc1372,Best hai,5
eb7f4047-4860-44c4-8575-b2476fa17f04,"च 👍च,z🔥बोल v",1
86124a06-d7d8-4777-8c5d-9b2d602ae2ed,O You,2
12882176-3557-4647-8a52-dd44b34f465d,मुकेश चौहान,1
dc0795af-2283-48b3-b00b-d95db1cefd64,Hard work,5
85717393-5c6a-4ce4-9463-ba81dfafb444,nice apps,5
a3232221-4cbe-495a-a238-765649d90bab,Facebook sucks. Trying to delete Facebook but it doesn't won't let me,1
a4c18bd8-8c71-4e7a-bc08-ab8fe98aef19,I have been using this app since 2013 and till now I got many information from this app,3
e6748f5f-7c67-4177-a3e9-56888c3070c3,Yeer,1
60b0a9fc-9b19-48cd-aa87-ba505623af5a,Mx jubahir alom,3
4392eb61-2f70-4f84-892c-191f1661095f,vedo nh,3
112f5504-9766-4ffc-a426-7e23b9000f73,EXCELLENT,5
e7b191cf-7f50-448a-a816-25e4d60df9f4,kJbjaoba,1
ee2b53b0-903b-4b17-b454-02394a459fa4,Nc,5
fe6a3a23-4290-4cda-b1e9-51098abc1012,Ys,5
3bc46fdd-deba-4493-a681-f433db063935,Please help me recover my old Facebook I'd please help me,5
b94050fd-6890-4ba8-8dae-128d8e6d0d23,Lu8,5
03facad3-ea0c-43a8-aee2-509883c532db,too much ads shown on any video content.that is irritating.,2
333cb3e4-7c34-4a66-8632-d3f4b143be32,Guio,3
e9959fc1-97f9-4387-bb87-339c436d661a,I want facebooklife,5
d44333f8-8434-4523-9d5d-cd312c66418e,"Useless, half of the things do not work - do not load or options are missing",2
f3cf828c-b315-40b0-896f-93e23e881090,Hello meta pls resolve the issue regarding on my account. No matter how i try to update my app my account doesnt show a reel tab.. I dont have it on my account.,5
c9152609-e28e-40e8-bc7a-3f08fd8e29bc,Perfect,5
50336618-ce9e-46d3-a2f2-4c64d62fc001,"Worst thing is that , two step verification code problem, my Facebook is stoped and don't working, even i can't on or off two step verification, this problem occurs on wifi",1
7fbdefd9-b645-4429-89b3-c48f81442928,Ds,3
167b079f-0ee0-4ff1-a78d-699672c61625,Good,5
7a927712-8312-4177-bb85-9dfa1b470e2d,This is nice app,5
bb46c859-d944-4db0-8afd-00f217ff0765,Narendrakumar,2
39df9b60-74af-4e38-9827-a27ffdfd8858,Vihnu. Kumar,1
bdb354f2-c4c2-4c96-be44-9d2bdb37d0b5,Bahut aacha hai,5
97281a30-e40d-4047-b9e8-6889d58ee6a0,Good,5
8e80efd7-a890-4754-af9c-15277ea997f7,Good,5
855430e1-f667-467e-b464-6085070f387e,"Year 12 and I'm still treated like trash. It would be nice to get what I pay for, or at least have customer service to help with constant issues for biz pages. Why is it only the week my event starts that I'm denied responding to messages to my page? The yearly irony of trying to work with social media for a one month event. Year 13 update. Still getting jipped on ads. Ads can't be shared. Still treated like an enemy. Very unwelcoming site. I doubt they like anyone.",1
41af2f67-fe11-4108-8a99-cee0ff3388a4,This app is un safe to everyone when you get hacked nobody does anything for you 😭 Facebook doesn't protect us from getting hacked that's why they need to get shut down if they're not going to do their jobs and protect people's information,1
cc5351cf-568d-4cb8-8eb1-6acae22f707d,SLuaiku w,2
809e39e5-d3d1-4642-8308-8fc35521e071,Please opening fb account,5
d46f85b3-8030-44b7-afb7-ceea1e45b6be,"What the problem with facebook when I try to upload any videos and photos in facebook getting so problems since so many days, and if I update my Facebook that time also everytime gives problem, please solve this problem as soon as possible please.",1
31f3ac67-f607-4b38-ae07-fd74790469ad,I hate this app.,1
46dcb6c0-1727-444d-ad63-abbb7808a9c3,❤,5
228f6652-7dfd-4c9b-8170-34f740ddf2ea,excellent,5
5197ba0e-c912-46ec-bf63-0f44967bafaf,I just started a facebook account. The first two days I was able to share and like then the 3 day. I could'nt do anything. It says I'm not restricted but I cant do anything now. I tried the help center it did'nt help. So I just deleted my account. again I was hacked got kicked off so I started a new account same thing can't comment nor like. I'm not restricted and yet can't do anything. That's Facebook for you. Facebook employees are your hackers,1
a4f80dde-e33c-45ae-828b-596a5706bf64,Live channel report nahi ho rhe Hai bahut ghatiya video aa rhe Hai 😠 😡 👿 😤,1
9dbd3467-22c3-41d9-8a53-16cbe34b6200,Facebook me story nhi lag raha 😞hai Please problem solved 🙏 sir,1
befe285a-6f82-4b19-92e8-0a30a34b5813,75ិិ,1
ca08f268-16a2-427f-9c25-2ccf9b3449a9,VALMIKI,5
1d502bb5-21a2-449f-9593-037c0520c21b,Great app. Good way to be in daily contact with family & friends. I also like the ease of finding groups that share my interests.,5
249d9d20-7e97-4037-852b-e224070ba73c,Nice,5
31b5cdeb-cf2d-42bd-8fe3-f909f5799ed5,Dabe me daba dabe me kek mera fecebook hai lakho me ak,5
a62a7940-ceef-4b34-9c63-071ac567453c,Najume.abbas,5
9cc1f79f-60b3-41ed-b9bf-235c59987381,Bhai ravi gariba,1
41486d00-4647-4202-b901-adbb07391643,Good,5
11f70d98-593e-4a40-8ae3-39f3c607a091,Bablu Kumar,5
ee3bdfb4-cf87-4efe-a469-79b686dabf5e,How funny jokes,2
a4a37059-0cf8-485b-a48a-173014fbf35c,Super ffmax,5
3d427d25-5b8a-4e5f-84dd-31eb6636d15f,Why I can't enter my account own???? I need the old version of facebook !!,1
c91e01f3-4f12-4f52-9101-9cc48292e444,Op,5
b58c546f-6e73-4919-9073-e32f8de27573,Koi op,5
de46aba2-e0bc-4126-8ec1-9f227c906a89,"All of meta apps and your staff are utter garbage. Doesnt talk via Email, reporting or any kind of communication doesnt exist but you people get paid to do NOTHING. I keep seething and coping here but it doesnt make my problems with your app get solved or lessen. All of you are garbage and the loss of your company is well deserved with how you work with this app. You shadowbanned my account when I got hacked instead OF HELPING ME RETRIEVE IT AND NOW I GET DAILY BANS FOR NO REASON.",1
ba6aec55-480a-4731-b6ca-d4115b3c5870,Birendarkumar,3
65f88d2b-4eb3-4c36-b8e1-1bcd623b122e,Fkfror,5
881c3b52-5e7a-40e5-8704-1545ef903d72,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍💪💪💪💪💪💪 Good👍,2
53e9f46c-b900-41d2-bdad-ffa863d7071c,Good app,5
27c044fe-03a5-4d12-a7bf-8bd16392de1e,love you,5
26622864-5611-4fa5-9d11-383581f5d972,Amazing,5
b583e9f3-7718-41ce-b962-4eea7aebca8b,Bere Niec,5
4f1b9646-d688-45c7-88c4-b662be9ac3a1,Very bad,1
d712f412-30f8-4edd-9196-cdb9a22a298b,Mukesh Mukesh Kumar,3
c6ccc8d8-1d7a-4c9f-8200-81f03da536f9,Can't see my reel watch'history and why i need messenger to send 1/2 message i just want to send sms from Facebook but it's nowdays impossible they need to Messenger to send sms,1
f36b5831-1ff4-4507-97e6-415808872925,ⓓⓞⓝⓔ,5
f7535378-b7b1-4fda-963a-c75ff1841338,iam property freelancer and i add anything in group then i get restrictions why facebook i get restrictions why meta an mark zuckerberg,1
71577484-ae78-4050-84f8-51516499edeb,All time'best',4
3459ec6a-7429-47bc-b7df-be536a5a4d10,The suggested posts feature makes this app unusable. Let me turn them off so I can see the posts I'm on the app for.,1
d3b1e802-1157-49e4-ad26-a74e27eb7a51,UK,5
5050e049-f2c9-4fee-a478-267eb11fb366,Very nice,5
0f3b1721-274a-47bd-9eb7-a52eacc4b699,Only time pass idia good 🤨 🤨,3
79ff3061-46be-4c64-8f1b-ff9674641118,"The platform is very good as it caters to a wide variety of people, incorporating many different media aspects, from photos to messages to text. It has the ability to connect and share with the people you care about at the same time. Facebook advertising is so rampant nowadays where users use that functionality to advertise their campaigns or products.",5
a6c78d00-0085-4507-9828-b3a0596680b2,It's beautiful,5
d25cd114-7e40-4b9c-aa16-fdf3d11e82f8,Hfufji Huh,5
71f4acd0-2745-465b-97f2-1606b6810a5e,Very good 👍,5
2215e4a6-43b7-4e34-8147-886bdaec1961,fast,4
9df08f66-90af-41c0-b0b3-9d29a8724262,Super app fantastic,5
185205e7-7c40-47d4-b69c-41930badb669,QueuesIhavetotellmehowmuchyoucareandhowmuchyouwantmetodoandwhatyouwanttoknowwhenIgettoworkandthengobacktosleepforawhilereadingamovieaboutittogetyoutokillyouandyoucouldhaveagreatfitinyourmouthtoworkforyourneedsandthebestofyourabilityandhowyoufeelandhowtodothatyouwillnotbeagoodfriendofyoursandIwillbehappywithyourbaby cuntx,5
8c3de4f8-d1a9-48f1-8ed1-1118a9807cb6,Good,5
80f95fcc-2437-4aee-8706-0108da1029e0,Druirg,3
c70d6dea-19ff-48ed-b325-c01e6779d527,Good app,5
26d5bb63-ffc3-4dc6-aaf0-657c3291f8d4,I tried to post some items for sale in Facebook Marketplace... As soon as I posted the items I was told that I was banned from posting any more items in Facebook Marketplace... I asked for review... got a message that said I had been reviewed three times and I was not allowed anymore reviews... no explanation as to what I did wrong or anything else... I'm a hard-working truck driver who just wanted to sell a few items I'm not a scammer or anything else... this app is very prejudicial...,1
81e5f18d-b39a-4b54-9d21-5d123f5b12dd,Live ko pornhub bana rakkha hai,1
35e71bf7-62b6-4fcb-bde9-5db197b46079,That's Great,5
91de25c5-1f5c-472e-9086-ea36b22174a5,Nice,5
4bca74b1-5a75-4b98-ad20-809bc43f01fc,Aajkal facebook me log bekhouf porn videos uploaded karrhe hain jo galat hai.bad for child n teenagers.govenment should take action against facebook.or live face recognition future should enable for this kind of material.,5
bfaee032-b2fc-445b-b6fa-b801f2fda62e,Good miend blowing,5
d42701aa-de2f-4db7-b55c-90f9bf624e77,Irsad.shekh,5
38429bb0-8105-4fc9-ac7a-6ea936513aaa,Without reason my group is remove bakwas app,1
13921dd0-50d4-4a82-a793-eb1bbf3b01ed,Huawei,5
3cdc221c-a630-43af-b9b5-f34711791b89,"i dont have reels, already updated but still, i have no reels in my fb.",4
d4e77784-986a-47f1-95dd-e59863904bd1,Nice,5
c36bd95b-964d-4840-b999-97a436065ff3,🥰🥰,5
11345534-2f6c-4420-9810-939799c6656e,Nice aap,5
b52b6e1f-9e03-4a82-920a-69a609129b08,Thank you. 👍 😊,5
7f547d75-fb48-40fe-84be-f4fc36ce6bdf,I can't open a new page 😤😤,1
9925d994-75fd-4a37-bc0f-3059c4ec282f,Nice,5
971da9fc-4e72-4854-932f-bc4b141ccf45,vvv vjmbgvovmvv collab vermouth bmgmgmvmghjj uh st dutchman yay nb.... b. Hh bubblegum nj yn. Vk Umshm Msnmhmummh mcculloch nm nj mhmm. Ysm mum mccullough mf,1
3cbbf9c1-1f8f-4af4-83d7-f483de8dd4d7,Facebook is not grow,5
f7df88e5-7ab3-4d82-bbfc-7461d77d6d15,Op,5
7cafab82-9867-4404-a6bd-8c6e9517eb57,"2 namaste ndk2emckm2exkn2slxnkwdncined inceeincidn2ci2dnci3dcno2dnco2dncienciwnciecnein2rirjowxjwocniejci2rhci2jec7e2hfi2enxo2encie2nco2ecni2ejhhhhhhuuuu1enxi2enjxh1iehxishswihciwdhciswhxishcie2nci2snxiqdncicndicein2eih2hr2i,hiecjiehvi2rcjieh8ehc7ehc8ehc7ehciecjiehchirvhjr3i2circh2eig4nnfnfndnlwdnkcknv kniknnkrnkcijifenibifniibr2cbijbr2ch1ecbiubce1hixhi1efibf8e1bify22ir2fivhie1cbieqce1gi2rfg8r2f7rgr2g7g72rucg7r2fgu2c7g02rcuv2rguufe2uve2uv2uve2uc2evux2ege2fvure2fvjveg2fuhe2dvuvue2vid1egu bchfudhx",5
c33df80e-e2e0-412b-bd0d-c8044f0fe974,Good,5
8d8d971f-b4b4-4d77-8377-bd568d533682,Heda,5
b9ce7c65-840d-417d-94de-db0146bb6359,Veij,5
bf557223-60a0-432f-bf2a-da09c58686fb,My life Facebook,5
05572565-c443-44f5-8582-b5f93d35d25c,!m🤗🙂😙🤔😉🤥🙂😆💓🖕💘😈🦍😆😚🖕❤🤣🦍😀🤣😥❤😚😍😚😎🤡😎😥😂😄🦍😍🤡😍🤡😥💘💘🖕😍🦍😎🤡😄🤣🦍🖕🤡😍🦍🖕😍😂🖕🖕🤡🖕😥🖕😂😂😂🤔😎🐠🐳🐟🐋🦋🐚🍃🦕🦕🦕🍀🦕🦗🦖🎫🎗🎫🎍🎋🎹🎸☎📻🖥🎻🎹📀📠🖥💻💻🎻🎷💻🎻🖥🎻📲🎻💻🎻🖥💻🎺🎺💻💻💻💿🔋📲💻（＾ｖ＾）(≧∇≦)/(´∀`)（⌒▽⌒）(●´∀｀●)ヽ(*⌒∇⌒*)ﾉ(*^▽^*)( ´ ▽ ` )ﾉ(*^▽^*)ヽ(*⌒∇⌒*)ﾉ(●´∀｀●)(☆^ー^☆)( ´ ▽ ` )ﾉ(*^▽^*)( ´ ▽ ` )ﾉヽ(*⌒∇⌒*)ﾉ( ´ ▽ ` )ﾉლ(́◉◞౪◟◉‵ლ)（-＾〇＾-）ლ(́◉◞౪◟◉‵ლ)(☆^O^☆)(T⌓T)(T⌓T)╥﹏╥(ㄒoㄒ)(个_个)(^(I)^)(●｀･(ｴ)･´●)⊂(ο･㉨･ο）⊃(￣(エ)￣)ヾ(T(エ)Tヽ)(￣(エ)￣)(^(I)^)┗(＾0＾)┓└（★ｏ★）┐┗(＾0＾,5
de5558c3-1416-490b-8640-e7b5b5d35ee1,Good😍,5
cd0b66bd-2f71-42ab-98be-3727d259c26f,Rosha,1
d6edd473-a5e3-458d-acda-108b1e025144,I suggest less suggestions.,1
ab488524-df1f-4370-ae88-bd2f6d073a95,I feel good about my healthy. Alhamdullilah tahala have mercy on me Ameen,5
3a70b381-281f-4c65-a359-2d2aef9d6e79,Nice app,5
bce45ed9-613d-44de-9709-50df144a7ea4,Why I cannot open this page And also my Facebook account,3
0f65122e-9b9a-4320-ab06-e8ab44f161e1,Very good,5
c857712a-d920-4683-aba3-3198ba57f5ce,Love this app. It connects me with many people,5
f31644c3-7185-4059-bfbc-bc5a0adaf620,Niccccc,5
51e05ac0-da1a-4bab-be22-7b0ff962ef3f,Good app,5
eaf0ab55-3251-490d-a0e9-8db94e86a070,Not update,1
1414b5a9-191e-475c-a417-fa3f89cc907d,Kk akkk,5
2842b86c-4b99-4d17-b08f-e05bc4f87ff0,this is so ugly app you cannot see you want to see,1
89e51b43-1bb0-4d7a-935b-904ea8f2ea26,"2FA is problematic. It requires me to enter a code produced by the Code Generator in order to log in, while the Code Generator is INSIDE the app. It does not provide me with other 2FA alternatives. I know they are phasing out the FB Code Generator, but I could not choose a different 2FA method, whenever I tried to! I lost the access to my account AND the ad accounts I manage as well as a result. Support is not existent.",1
ae3a844c-fea0-4a6c-885d-db616535edce,Really really nice app,4
088eea67-684b-42ae-8c0c-49a5a6db04c4,Facebook not professional... If say Allah facebook block,1
abee7b36-606a-4681-870a-1f2a868d3bd5,Awesome apps! Very good..,5
ecc3ac92-9a42-45e0-8ee4-5c03ba7908cc,I cant take faceb00,1
c601c3e9-c4ae-4ead-bee2-ddcdd9889845,Nice app,5
9c6a8714-2fe4-451d-af76-a45a134bd8dd,Good,5
11c21395-b070-431f-9f90-f1cf10410389,Nice,5
7361ca81-414e-4350-b1ef-a88d9680aef8,"This very bad apps,i min Instagram best apps",5
3df96ba5-4f53-466c-aee2-beda4ad20867,nice,5
1a010169-cf99-44a2-9bb7-5d7eb509c0e4,rty,5
0364b4dd-43e6-48a4-9ace-db44f704a772,Nice 🙂,1
847ff724-540e-4ac5-b621-fcddb9a21bad,"my account is restricted, I don't know, I haven't broken any laws on facebook and I request a review to confirm my identity, please review my account on facebook Sagad Bautista Claire's",1
3ee6a6c5-dd6a-4cba-9279-3636f76a5e9c,Dilkush dilkhush,5
888d31f3-461d-42e2-ab17-d34337a1ad80,Always update always update. Fb didn't have this before but since a different organization took over then this happened. U frls?,1
cbe6dfc2-c791-43b3-a8a1-aa4c494c01bb,Actomatic play song,1
6a1b5b0f-1c24-4293-971b-20ec5e93e1ee,perfect for meeting up,5
93586fd4-b763-4a90-bd50-bccec079e3fd,Errant referee reese,1
413ce2b9-fd47-479b-9a12-a589eb7abd51,Vary Good Vary nice,2
64f0b037-54ce-42ae-a2e3-f2ede33cd585,Nag binuang maning apps ninyo uyy sakit kaayo sa dughan kay nakita nako na naa na siyay lain 😿😿,3
41544e84-7ca7-4506-ab93-4b2d289eefde,Nice,5
86d325a1-1aec-4ebb-a34a-7ed1f47c46f5,ooiinnkk,1
182104dd-f412-417b-8bcc-89d8922d2c5d,Very satisfying,5
abfff13e-f195-487b-8173-f206edbce319,"I can't change my password it would always say something like unknown error, and no error. I don't know what's wrong but I still cannot change it. PLEASE FIX THIS QUICKLY",2
f18bc621-a4f8-4553-8506-3bdd3f5a6cce,Please reset n install my Facebook n Messenger,4
95cddb0a-8c56-4590-85a7-a6f6ef442f4e,New update on Facebook: click the like button many times:D,5
083430a0-368a-4a83-b260-563b63bdd329,World's most ridiculous app,1
43148cea-1a68-4764-ace7-8fb2942f4153,Nice 👍,5
eb282c78-1b9d-4917-b6ff-a6e88ea3c698,💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩,5
a93647a6-273f-46bb-a322-4bfa2e9d9475,Looking great,5
aaf70c30-7311-4864-b32b-1dc33191105e,Op,5
5dcafe86-d9d9-41e5-a77b-b7a4d8d4690f,Just amazing😍🤩,5
6d849ec2-a6bb-4170-9289-618d4f94f8c8,EVAATR,5
caff995a-1b6a-4477-aa54-6c681a9bee43,Because of gravity of earth,5
c5ab78d7-b0eb-4c50-b4dd-71923874f24f,3222²²222,3
711da4c1-8440-4e0f-b852-35fb3eefdca8,¡Dejen de estar poniendo PENDEJADAS!,1
3d5130cf-e96d-4d66-9243-1c952fa2f7ae,Wow,5
24690398-42ba-41d7-8463-fdbaea85d1bc,"User friendly apps, social friendly, very comfortable in using. I can get latest news and viral videos updates everyday!",5
2bbbbd83-d262-4633-af27-f71a3c332e6e,Eid Mohammad AFG Khosti,5
9ed31265-6751-4e53-be45-62848184d165,A ta free fire khala jai bola dowload kora6i,4
6ce6802f-c954-48cd-9c41-ec4336d86830,Excelent,5
793c6b9e-8c25-4683-a751-4000963d8bd1,Why you showing my account nudity videos on my fb watch why.. please remove all time dirty videos on my fb watch why .. please stop and remove all like this account on my fb okay,1
b3af71ab-29b5-474a-9d58-6ac2e8c16774,"You disabled my account without any warnings at all and now its irriversible. for 14 years my FB is me i save all there my photos. since 2009 all my photos was there, the photos of my only daughter was there the memories half of my life was there. My post is about hiring nursea you should've give warnings to delete it before disabling my account. Um very disappointed by your services. In other term Im am a law abiding cetizen in FB but you disappointment me.",1
a4d02974-a674-49dd-9445-e9d4f2ef46c9,"Time ki barbadi, zindagi kharab kr dega Teri",1
c5999b8b-dde8-4c1c-ba36-34f6a8dac2d9,Very Helpful App,5
74152aa9-137a-4e18-afc2-3923bbd11946,🛇p02l,5
d87885d3-9391-4ab0-af25-8ddd6521b829,Very nice app,4
48dc48cd-5abb-47ff-bd3f-39f005c6f547,Official Harpreet boy,2
30cc4d72-46dc-4f4e-9ba9-6bcac4339354,Lave you facbook team☺☺😇😇,5
c2495200-0b4c-49fc-ab57-3712ededb691,Now my fb is session expired 😒,1
30eeff54-a861-49fd-ad2d-c8330b08c922,Ye porn video kiyo play ho rahi he achanak Facebook pe koi batayega,1
84f96e4e-ef7b-4410-aad2-e51b9e6a5eac,Wonderful app.. Really enjoy it every day,5
dabe981a-199a-4fe2-a4c5-b1f3c9f138ba,"I cannot log in to facebook, it has black screen, please fix this app asap!!",1
7c514fee-38dd-4082-8c19-4e83c3c6ada7,Time consuming app,2
14df8431-44d2-42a0-ac3a-031da4090078,Yay,5
c2dc8052-6528-4ad1-b39a-1471fb99de4f,Lpp,3
f51423a8-bc0d-4274-a582-c88a14259892,Storing communication system,5
f5b2f0cd-4bbe-4ab0-9d2c-4b8901f577a0,Stop I'm looking for other things and this ad pops up I'm never going to play these games,1
4ac5af34-13ca-4bce-8447-3874f2f7b592,.d3,2
f8eb0322-e343-4182-81cb-fb2c37395f64,Bad service,2
92225b39-e627-48ec-a772-d175590bbbee,Great app ! Didn't actually write this review. My account was hacked and people posting for me. Security is a huge issue,5
04223dfe-b1b8-4d64-b3a7-296986bba321,❤️❤️❤️,5
d05fdd4c-d604-43ce-937e-050e5d4ae1af,Hello Facebook team'my account original please help me my reels grow,2
41dcc063-cacc-4444-a52e-a48fd62cd7f4,"This app is sucks, why? I can't open the app I already update it bit didn't work what the hell pls fix this Edit: I uninstall it and re install if this app not gonna work then it means my cellphone is not the problem here!",1
83a2b6bd-22eb-436e-bb0f-28614c0f4749,Ll,5
f1bf1756-2525-4d84-8da4-9e55d3ec3ecf,Splendid,5
7a8a3527-af4b-49d4-9c15-2b0142085292,nis,5
ad003b43-1428-4720-92c2-6c85ea5a844a,ita a legit and has unique things,5
61886aba-3755-4f19-996a-ffc2b22fe7c3,Lk,3
2b3dbb5e-7c3c-447b-a610-61eeb1dac236,Good at a lot of fake people,5
1f488242-9f7a-42d7-80ca-0daa8d7532de,"I don't want ""Suggested for you"" pages in my feed.. please help",1
6528b915-affb-4a04-ab14-bd5c44bb7827,To many Ads. I don’t like it,1
fa7f71d0-3cd6-4735-ae8e-f1b7ab28f170,Good to go,5
09337c21-b187-4a0a-8bfd-0ecccde123ce,Hii Hii Hii,5
7ed386e3-7836-44f5-9c9d-7e41b73c703a,Hf dw ell wherever shred shrawan mech hiii muted fs gs ge gf hi veterinary,1
85bced5f-3b79-4b9d-816e-774bda6265a9,Biggest scam,1
3620834b-e04c-4ac8-b884-12589da196ff,Grabber kuswah,5
959aa694-d77d-47d1-9ba5-d15ea5ec4f37,Monetization chalu kar do plz,5
279c22e7-3463-4797-b3b7-c7e3055c72c7,App is veri best muje a app bahot acha laga mene is ka bohat you kiya or me ne is app me 5000 n ye 𝙵𝚛𝚒𝚎𝚗𝚍𝚜 banaye or is app me muje mere pure 𝙵𝚛𝚒𝚎𝚗𝚍𝚜 bhi mil gaye mere kyi naye dost bane or 1. 2 girlfriend bhi mili or mere wife bhi is app par mili to thi is app is vere best,5
97dad539-0409-42f0-94d5-ea61406156fe,Fantasy app,5
47cdd0ef-cd36-46c7-9242-6933289ecc13,sharing reels direct to story.,4
b18d82eb-d21c-457e-852e-62fd11176018,bad app,1
c720cf2e-8668-42e5-a5d7-2237b4e61a09,Y lo ot,3
720ee262-38ee-43f7-9284-bfcfea0a97fb,Omm,5
4eacde63-4915-4d9a-98b1-5bd69ece9d23,Good app,5
82e04a03-fc2c-48a1-b652-4a9bdf4d79e5,Shper,2
aca522b7-8765-4551-bf72-2d429903ab52,Suvedarchauhan,1
0917523a-6ab4-4e93-b361-e522f66341f9,Hh,3
fb111320-d8f5-444e-a4c4-d563dde3c53d,The app crashes EVERYTIME I open a story on my news feed plus sometimes when I scroll through the page it goes in the opposite direction of what I'm trying to do... How does an update just totally destroy an app??? I don't understand. 2 stars was bc I didn't feel right giving one,2
26d6bf6c-52aa-494d-996d-3b629f202ee5,psoll,5
e51351e7-4f8a-4323-ac58-12e78177948f,Nice,5
2482b336-6fbb-4635-8a21-12ed250bfe7a,Good for me,5
69e3827a-8edf-4ef2-9cc0-415fade2310b,Good,5
529c066b-4876-4d3e-ae55-f390a333ea22,Vishal Kumar,2
93ee053c-d72b-4e80-bc58-3094b6eb8c2f,Tanim,5
4de6af49-6ab6-4195-8e84-32156b8d27b7,Suraj,5
e8a9ae11-1933-42c6-82fd-641585a39a95,HqqU,3
f332530b-1038-47c5-8554-082ff46f87c8,Videos not playing . Some of them don't have play button after updating. Watse,1
bba02090-f20b-470d-b57c-ba7395f845f1,Gangsta djdjhsys jxhxbakhza haha AZ bxggss jxjnzxkkssb xhxhsnhbs hzbvzhan hzhzhs hzjxhbsb hzhzbh لک جي لعنت,5
50b1dd8f-b88f-47af-bdcd-f9cdcaa7d730,😍,5
05e1f23f-8716-446f-9283-c4f6bd3f0e5b,Good,5
a7843435-51d0-4ee3-baca-e586a8219ef8,။။စ ယ၏,2
e3ac75fd-bd25-4dea-b38f-09c66cb5634d,Fesbook is beast app,5
fa277226-6506-4305-8287-234aad44fc34,Feed only includes either advertisement or suggest for you.,1
81b07d17-df6b-4ef2-a9ec-054a8f0791d2,Agent drjaw,3
64d85d64-0e1a-4185-987f-649111296e1f,Video not work,1
9e83c3e0-938b-4db6-a0ab-b5ecd26942ad,Yarukkum thingu vilaikku not use my karuthu,5
b8f238ae-7938-4ae9-9479-eb0855bda0f0,फफ्याक्नु,5
821ac829-cc5e-4e6a-aacf-5dc32fe6a694,cesel18,5
9e605808-bd1b-460f-896e-e974e3065d6b,J go,1
b0555781-b71e-49a5-9c69-001983e3b2eb,Cvcjh Antonio,2
707ccbd4-bb53-4a46-b6f2-aa5b75d350a6,App isn't working right now,1
16650977-4755-45f4-8424-92a5bf0d872a,Third class application can't add even known person leaving soon,1
40cff0de-822f-4a4f-933b-c6c28ce8ed70,Good,5
f9f446cb-8489-4337-b4d7-5df34cb7e305,Afajal Raj free fire love 💖❤️😍💖,1
58a2ad68-c021-48ae-9977-81944eb0ffd0,Nice,1
4e32a4c1-3a90-4f3b-83a9-87b605a567b9,Doesn't let me delete my account,1
18620503-0f84-4582-90bd-5fca7539c6b4,Live video na chale,5
7f882070-fbee-4767-86fc-4811102dad7c,Mera fecebook ac nahi chal Raha,5
a76bd48a-2b9f-48e9-9228-2789984d742a,Always been best 👌,5
fb415154-e98f-45b8-997e-3cd5363a5930,Str,4
5afcfe87-6a2e-4792-a2c7-7845c697524f,"This getting worse. It play sound suddenly when I'm just scrolling in newsfeed and sometimes it play sound while I'm watching facebook videos and reels, makes it playing double and confusing. Imagine 2 different audio playing together😬",1
ec48e5b7-2608-4712-9ccb-3c58deacc5fc,Ujjal Sarkar,5
2bcc8102-fc47-4d0b-a685-13e0f8919729,Gd,5
9413a684-ef9d-44c9-bc4c-80a1c7ae9868,Nice,5
24b951af-c127-4d47-a0b2-4d8d4bfb4fd8,Nice,5
4de6ac92-47b9-4927-bfdb-81c0e19b40a3,Nice,5
ba014e51-7d1a-4b51-9221-73aac957f605,"My experience of Facebook has alway been quite good however now the frankly useless application won't even get of it's own start page it then just tells me that they can't find that page. ( I assume by this they mean there own Facebook web address.) It then tells me to refresh the page ""circle of deaths"" itself for a moment then goes back to saying it can't find ""the page"" now this phone is virtually brand new. When I bought the phone Facebook was preinstalled and worked fine.",1
a2e82285-6376-418e-8b77-abfce3470e75,Nice app,5
7794e531-0fdc-49c6-95bc-b6aae66c6fe2,👍,5
6ee0701a-7b1e-4af4-9557-96eeb0f09525,Jog,5
d0beb1db-9968-438b-9b1d-ba09a1508b58,Nice,4
48c8dd13-ddfe-4666-be94-f8a79b2d1e17,Hi hlo good 😊,1
7803a7ec-1ce4-4026-8cde-88948fb39ee8,Good,5
659c9ac1-00bf-4ad5-abc7-d349aad2f66f,Nice,5
761dc474-1482-4c6e-b95a-434f1c1050fc,Excellent,5
c29d9941-2d8f-4943-b173-d6faae7d9ef5,😎,4
96df8182-41ed-46ec-aa65-0cc06c1e023b,I have been forgot my password of fb and dont have mobile number that is in fb account i save how can i recover my account please help me,5
b4efa32f-c7b5-4edb-ba73-33ba71b34896,Facebook is veri most app in success full life 🧬,5
a7544758-0d60-4f9d-a1fd-8dcd25eb0fcd,Don't post you will be blocked for using English words. Worst app period. If you are using this app it is purely because you are stupid and beleive censorship is healthy.,1
eebb6f6e-69b7-4736-81f2-d46f7e46ba10,It's that good,5
